,molecule_chembl_id,canonical_smiles,bioactivity_class,standard_value
225,CHEMBL1204299,Cc1cc(=NCCC2CCN(Cc3ccccc3)CC2)[nH]nc1-c1ccccc1.Cl.Cl.O,active,39.0
226,CHEMBL1204296,CCc1cc(=NCCC2CCN(Cc3ccccc3)CC2)[nH]nc1-c1ccccc1.Cl.Cl.O,active,66.0
227,CHEMBL1202885,Cl.Cl.O.c1ccc(CN2CCC(CCNc3cc4c(nn3)-c3ccccc3CC4)CC2)cc1,active,190.0
228,CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,active,16.0
229,CHEMBL337453,Nc1c2c(nc3cccc(Cl)c13)OCCC2,active,313.0
230,CHEMBL335922,Nc1c2c(nc3c1CCCO3)CCC2,intermediate,1120.0
231,CHEMBL132619,Cc1cccc2nc3c(c(N)c12)CCCO3,active,150.0
232,CHEMBL293316,C=CC[N+](C)(C)c1cccc(OC)c1.[Br-],inactive,10000.0
233,CHEMBL61515,C=CCC[N+](C)(C)c1ccccc1O.[Br-],inactive,10000.0
234,CHEMBL54126,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-],active,2.0
235,CHEMBL442361,COc1ccc([N+](C)(C)Cc2ccccc2)cc1.[Br-],inactive,10000.0
236,CHEMBL58034,C[N+](C)(C)Cc1cccc(O)c1.[Br-],inactive,10000.0
237,CHEMBL61965,COc1ccc(C(=O)COc2ccc([N+](C)(C)Cc3ccccc3)cc2)cc1OC.[Br-],inactive,10000.0
238,CHEMBL59790,COc1ccc(C(=O)CCc2ccc([N+](C)(C)C)cc2)cc1OC.[Br-],intermediate,3000.0
239,CHEMBL62210,CC(=O)Oc1ccc([N+](C)(C)Cc2ccccc2)cc1.[Br-],inactive,10000.0
240,CHEMBL57003,C=CC[N+](C)(C)c1ccc(OC(C)=O)cc1.[Br-],inactive,10000.0
241,CHEMBL291783,C[N+](C)(Cc1ccccc1)c1ccccc1O.[Br-],inactive,10000.0
242,CHEMBL294498,C=CC[N+](C)(C)Cc1cccc(O)c1.[Br-],inactive,10000.0
243,CHEMBL300170,COc1ccc(C(=O)CCc2ccc([N+](C)(C)Cc3ccccc3)cc2)cc1OC.[Br-],intermediate,1300.0
244,CHEMBL61312,C=CC[N+](C)(C)c1cccc(O)c1.[Br-],intermediate,3000.0
245,CHEMBL293268,COc1cccc(C[N+](C)(C)Cc2ccccc2)c1.[Br-],inactive,10000.0
246,CHEMBL293751,COc1cccc([N+](C)(C)Cc2ccccc2)c1.[Br-],inactive,10000.0
247,CHEMBL59192,C=CC[N+](C)(C)c1cccc(OC(C)=O)c1.[Br-],active,1000.0
248,CHEMBL300176,COc1cccc(C[N+](C)(C)C)c1.[Br-],inactive,10000.0
249,CHEMBL61905,COc1ccccc1[N+](C)(C)Cc1ccccc1.[Br-],inactive,10000.0
250,CHEMBL58511,C=CC[N+](C)(C)c1ccc(OCC(=O)c2ccc(OC)c(OC)c2)cc1.[Br-],inactive,10000.0
251,CHEMBL59074,COc1ccc(C(=O)CCc2cccc([N+](C)(C)Cc3ccccc3)c2)cc1OC.[Br-],intermediate,1040.0
252,CHEMBL294674,C=C(C)C[N+](C)(C)c1ccccc1O.[Br-],inactive,10000.0
253,CHEMBL57842,C=CC[N+](C)(C)c1ccc(OC)cc1.[Br-],inactive,10000.0
254,CHEMBL299898,CC(=O)Oc1ccccc1[N+](C)(C)Cc1ccccc1.[Br-],inactive,10000.0
255,CHEMBL60596,C=CC[N+](C)(C)c1ccccc1O.[Br-],intermediate,1850.0
256,CHEMBL62031,COc1ccc(C(=O)COc2cccc([N+](C)(C)C)c2)cc1OC.[Br-],inactive,10000.0
257,CHEMBL60074,COc1ccc(C(=O)COc2cccc([N+](C)(C)Cc3ccccc3)c2)cc1OC.[Br-],active,330.0
258,CHEMBL59490,C=CC[N+](C)(C)Cc1cccc(OC)c1.[Br-],inactive,10000.0
259,CHEMBL61180,C[N+](C)(Cc1ccccc1)Cc1cccc(O)c1.[Br-],inactive,10000.0
260,CHEMBL60180,COc1ccc(C(=O)COc2ccc([N+](C)(C)C)cc2)cc1OC.[Br-],inactive,10000.0
261,CHEMBL294152,C=C(C)C[N+](C)(C)c1ccccc1OC.[Br-],inactive,10000.0
262,CHEMBL305386,C=C(C)C[N+](C)(C)c1cccc(OC)c1.[Br-],inactive,10000.0
263,CHEMBL294897,C[N+](C)(Cc1ccccc1)c1ccc(O)cc1.[Br-],inactive,10000.0
264,CHEMBL58190,CC(=O)Oc1cccc([N+](C)(C)Cc2ccccc2)c1.[Br-],inactive,10000.0
265,CHEMBL60745,CC[N+](C)(C)c1cccc(O)c1.[Br-],intermediate,3960.0
266,CHEMBL58252,C=CC[N+](C)(C)c1ccc(O)cc1.[Br-],inactive,10000.0
267,CHEMBL58194,C=CC[N+](C)(C)c1ccccc1OC.[Br-],active,1000.0
268,CHEMBL61126,C=C(C)C[N+](C)(C)c1cccc(O)c1.[Br-],inactive,10000.0
269,CHEMBL294251,COc1ccc(C(=O)CCc2cccc([N+](C)(C)C)c2)cc1OC.[Br-],inactive,10000.0
270,CHEMBL60874,C[N+](C)(Cc1ccccc1)c1cccc(O)c1.[Br-],inactive,10000.0
271,CHEMBL294292,C=C(C)C[N+](C)(C)c1ccc(O)cc1.[Br-],inactive,10000.0
272,CHEMBL299435,C[C@@H]1C(=O)N(C(=O)C2CC2)[C@H]2CCN(C(=O)[C@@H]3CCCN3S(=O)(=O)c3cccc4c(N(C)C)cccc34)[C@H]12,inactive,100000.0
273,CHEMBL305670,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN[C@@H]1N2C,active,23.0
274,CHEMBL305670,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN[C@@H]1N2C,active,21.0
275,CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,active,31.0
276,CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,active,35.0
277,CHEMBL75729,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CCc3ccccc3)[C@@H]1N2C,active,150.0
278,CHEMBL75729,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CCc3ccccc3)[C@@H]1N2C,active,220.0
279,CHEMBL74950,COc1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)cc1,active,230.0
280,CHEMBL74950,COc1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)cc1,active,350.0
281,CHEMBL74107,CCCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,active,15.0
282,CHEMBL74107,CCCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,active,16.0
283,CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,inactive,22000.0
284,CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,inactive,25000.0
285,CHEMBL301610,CC(=O)N1C(=O)[C@@H](C)[C@@H]2[C@@H]1CCN2C(=O)[C@@H]1CCCN1S(=O)(=O)c1cccc2c(N(C)C)cccc12,inactive,100000.0
286,CHEMBL74257,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(Cc3ccccc3)[C@@H]1N2C,active,190.0
287,CHEMBL74257,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(Cc3ccccc3)[C@@H]1N2C,active,330.0
288,CHEMBL307721,C=CCN1CC[C@@]2(C)c3cc(OC(=O)NC)ccc3N(C)[C@@H]12,active,32.0
289,CHEMBL307721,C=CCN1CC[C@@]2(C)c3cc(OC(=O)NC)ccc3N(C)[C@@H]12,active,45.0
290,CHEMBL308503,CN1CC[C@@]2(C)c3cc(OC(=O)NC(C)(C)C)ccc3N(C)[C@@H]12,inactive,32000.0
291,CHEMBL308503,CN1CC[C@@]2(C)c3cc(OC(=O)NC(C)(C)C)ccc3N(C)[C@@H]12,inactive,23000.0
292,CHEMBL308043,CN(C)C(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,active,310.0
293,CHEMBL308043,CN(C)C(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,active,210.0
294,CHEMBL74926,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)[C@@H]12,active,36.0
295,CHEMBL74926,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)[C@@H]12,active,21.0
296,CHEMBL340542,COc1ccc(C(=O)n2cc(/C=C3\CN(Cc4ccccc4)CCC3=O)c3ccccc32)cc1,inactive,70000.0
297,CHEMBL128894,O=C1CCN(Cc2ccccc2)C/C1=C\c1cccn1C(=O)c1ccccc1,inactive,30000.0
298,CHEMBL340866,O=C1/C(=C/c2ccc[nH]2)CN(Cc2ccccc2)C/C1=C\c1ccc[nH]1,inactive,18000.0
299,CHEMBL337002,N#Cc1ccc(C(=O)n2cc(/C=C3\CN(Cc4ccccc4)CCC3=O)c3ccccc32)cc1,inactive,20000.0
300,CHEMBL422971,O=C1/C(=C/c2cc[nH]c2)CN(Cc2ccccc2)C/C1=C\c1cc[nH]c1,intermediate,6000.0
301,CHEMBL340854,O=C1CCN(Cc2ccccc2)C/C1=C\c1c[nH]c2ccc(OCc3ccccc3)cc12,inactive,25000.0
302,CHEMBL340599,O=C1CCN(Cc2ccccc2)C/C1=C\c1cn(C(=O)c2ccc(Cl)cc2)c2ccccc12,inactive,50000.0
303,CHEMBL128292,O=C1CCN(Cc2ccccc2)C/C1=C\c1cn(C(=O)c2ccc([N+](=O)[O-])cc2)c2ccccc12,inactive,50000.0
304,CHEMBL348318,CN1CCC(C2Cc3ccccc3C2=O)CC1,intermediate,3300.0
305,CHEMBL263322,CN1CCC(CCCC2Cc3ccccc3C2=O)CC1,active,1.5
306,CHEMBL340216,COc1ccc2[nH]cc(/C=C3\CN(Cc4ccccc4)CCC3=O)c2c1,intermediate,6000.0
307,CHEMBL131286,O=C1CCN(Cc2ccccc2)C/C1=C\c1cn(C(=O)c2ccc(F)cc2)c2ccccc12,inactive,60000.0
308,CHEMBL131318,COc1ccc2c(c1)c(/C=C1\CN(Cc3ccccc3)CCC1=O)cn2C(=O)c1ccccc1,inactive,80000.0
309,CHEMBL340929,CC(C)(C)OC(=O)n1cc(/C=C2\CN(Cc3ccccc3)CCC2=O)c2ccccc21,inactive,30000.0
310,CHEMBL156157,CN1CCN(CC2Cc3ccccc3C2=O)CC1,active,94.0
311,CHEMBL129684,CC(=O)n1cc(/C=C2\CN(Cc3ccccc3)CCC2=O)c2ccccc21,inactive,11000.0
312,CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,active,40.0
313,CHEMBL155121,CC1CCN(Cc2cccc3ccccc23)CC1,active,220.0
314,CHEMBL153865,CN1CCC(C[C@@H]2Cc3ccccc3C2=O)CC1,active,5.3
315,CHEMBL157410,CN1CCC(CC2=Cc3ccccc3C2)CC1,intermediate,4400.0
316,CHEMBL155945,CN1CCC(CC/C=C2\Cc3ccccc3C2=O)CC1,active,0.82
317,CHEMBL158232,CC1CCN(Cc2ccccc2)CC1,active,5.3
318,CHEMBL340409,O=C1CCN(Cc2ccccc2)C/C1=C\c1ccc[nH]1,inactive,11000.0
319,CHEMBL335329,O=C1CCN(Cc2ccccc2)C/C1=C\c1ccn(C(=O)c2ccccc2)c1,inactive,30000.0
320,CHEMBL155768,CC1CCN(C(=O)c2ccccc2)CC1,inactive,10000.0
321,CHEMBL130831,O=C1CCN(Cc2ccccc2)C/C1=C\c1cn(C(=O)c2ccccc2)c2ccccc12,inactive,70000.0
322,CHEMBL155746,CN1CCC(/C=C/C=C2\Cc3ccccc3C2=O)CC1,active,3.0
323,CHEMBL347354,CC1CCN(Cc2ccccc2[N+](=O)[O-])CC1,active,160.0
324,CHEMBL130738,Cc1[nH]c(C)c(/C=C2\CN(Cc3ccccc3)CCC2=O)c1C=O,inactive,30000.0
325,CHEMBL158174,Cc1ccccc1CN1CCC(C)CC1,active,10.0
326,CHEMBL345241,CC1CCN(CC2CCCCC2)CC1,active,8.9
327,CHEMBL156763,CC1CCN(CC2Cc3ccccc3C2=O)CC1,active,480.0
328,CHEMBL343237,CC1CCN(CCc2ccccc2)CC1,active,180.0
329,CHEMBL345905,CN1CCC(C[C@H]2Cc3ccccc3C2=O)CC1,active,7.7
330,CHEMBL54126,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-],active,600.0
331,CHEMBL128172,O=C1CCN(Cc2ccccc2)C/C1=C\c1c[nH]c2ccccc12,intermediate,8000.0
332,CHEMBL157017,CN1CCC(=C2Cc3ccccc3C2=O)CC1,intermediate,1200.0
333,CHEMBL155128,CC1CCN(Cc2ccc3ccccc3c2)CC1,intermediate,2900.0
334,CHEMBL345847,CN1CCC(CCN2C(=O)c3ccccc3C2=O)CC1,active,0.9
335,CHEMBL158252,CN1CCC(CCC2C(=O)Nc3ccccc3C2=O)CC1,active,4.2
336,CHEMBL156874,CN1CCC(/C=C2\Cc3ccccc3C2=O)CC1,active,8.4
337,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,active,180.0
338,CHEMBL341251,O=C1CCN(Cc2ccccc2)C/C1=C\c1cc[nH]c1,intermediate,6000.0
339,CHEMBL445124,O=C1CCN(Cc2ccccc2)C/C1=C\c1cn(Cc2ccccc2)c2ccccc12,inactive,100000.0
340,CHEMBL92142,c1ccc(CN2CCC(CCc3nccc4ccccc34)CC2)cc1,active,219.79
341,CHEMBL553187,CN(CCCCCNc1ccc(-c2ccccc2)nn1)Cc1ccccc1.Cl,active,930.0
342,CHEMBL130956,Cc1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)cc1,active,140.0
343,CHEMBL93936,c1ccc(CN2CCC(CCc3noc4cc(N5CCOCC5)ccc34)CC2)cc1,active,0.7998
344,CHEMBL335167,CCc1cccc(CC)c1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,intermediate,1500.0
345,CHEMBL92629,c1ccc(CN2CCC(CNc3noc4ccccc34)CC2)cc1,active,319.89
346,CHEMBL130270,CC(C)c1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,active,15.0
347,CHEMBL340867,Cc1cccc(C)c1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,active,785.0
348,CHEMBL330004,Brc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,active,50.0
349,CHEMBL93123,O=C(Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1)c1ccccc1,active,9.397
350,CHEMBL420625,Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,active,20.0
351,CHEMBL92460,c1ccc(CN2CCC(CCc3noc4ccccc34)CC2)cc1,active,54.95
352,CHEMBL340391,CCc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,active,10.0
353,CHEMBL92955,O=S(=O)(Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1)c1ccccc1,active,14.0
354,CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,active,16.0
355,CHEMBL131210,Cc1cc(C)cc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)c1,active,78.0
356,CHEMBL126939,C(=C/C1CCN(Cc2ccccc2)CC1)\c1noc2ccccc12,active,209.89
357,CHEMBL329531,c1ccc(CN2CCC(CCc3ncnc4ccccc34)CC2)cc1,active,340.41
358,CHEMBL418955,COc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,active,8.299
359,CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,active,18.97
360,CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,active,28.0
361,CHEMBL92663,NC(=O)c1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,active,8.79
362,CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,active,7.998
363,CHEMBL131598,Cc1cccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)c1,active,28.0
364,CHEMBL543711,Cl.c1ccc(-c2ccc(NCCCCCN3CCc4ccccc4C3)nn2)cc1,inactive,47000.0
365,CHEMBL335962,Cc1cccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)c1C,active,23.0
366,CHEMBL131825,CN(C(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C)c1ccccc1,active,690.0
367,CHEMBL93619,COc1cccc2c(CCC3CCN(Cc4ccccc4)CC3)noc12,active,7.096
368,CHEMBL134251,CNC(=O)Oc1cc2c(cc1C)N(C)[C@H]1N(C)CC[C@@]21C,inactive,10000.0
369,CHEMBL337675,Cc1ccc(C)c(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)c1,active,26.0
370,CHEMBL94186,COc1ccc2onc(CCC3CCN(Cc4ccccc4)CC3)c2c1,active,7.194
371,CHEMBL92463,Oc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,active,26.0
372,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,active,269.77
373,CHEMBL335220,Cc1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)c(C)c1,active,14.0
374,CHEMBL130363,Cc1cc(C)c(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)c(C)c1,intermediate,1300.0
375,CHEMBL92958,c1ccc(CN2CCC(CCc3n[nH]c4ccccc34)CC2)cc1,active,119.95
376,CHEMBL130672,Cc1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)cc1C,active,31.0
377,CHEMBL94059,c1ccc(CN2CCC(COc3noc4ccccc34)CC2)cc1,intermediate,2582.26
378,CHEMBL74926,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)[C@@H]12,active,22.0
379,CHEMBL132531,Cc1cc2c(cc1OC(=O)Nc1ccccc1)[C@]1(C)CCN(C)[C@@H]1N2C,active,260.0
380,CHEMBL132285,CN(C)Cc1cc2c(cc1OC(=O)Nc1ccccc1)[C@]1(C)CCN(C)[C@@H]1N2C,intermediate,2500.0
381,CHEMBL433379,Cc1ccc2onc(CCC3CCN(Cc4ccccc4)CC3)c2c1,active,7.798
382,CHEMBL129837,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)cc1,active,760.0
383,CHEMBL328102,c1ccc(CN2CCC(CCc3nsc4ccccc34)CC2)cc1,active,97.72
384,CHEMBL130458,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,active,10.0
385,CHEMBL308043,CN(C)C(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,active,210.0
386,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,active,95.0
387,CHEMBL92775,N#Cc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,active,100.93
388,CHEMBL92736,CC(=O)Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,active,2.799
389,CHEMBL91291,Cc1cc2onc(CCC3CCN(Cc4ccccc4)CC3)c2cc1C,active,5.794
390,CHEMBL3215535,Cl.Cl.c1ccc(CN2CCC(CCNc3ccc(-c4ccccc4)nn3)CC2)cc1,active,140.0
391,CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,active,128.0
392,CHEMBL413765,CCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CC)[C@@H]1C2,active,20.0
393,CHEMBL359198,CCCCCCNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCN(CC)[C@H]1C2,active,233.0
394,CHEMBL609671,CCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C,active,152.0
395,CHEMBL609672,CC(C)NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C,inactive,35000.0
396,CHEMBL612098,CCN(CC)C(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C,inactive,40000.0
397,CHEMBL612099,CN(C(=O)NCc1ccccc1)C(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C,intermediate,6300.0
398,CHEMBL54126,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-],active,91.0
399,CHEMBL612100,CN1CC[C@@]2(C)c3cc(OC(=O)NCc4ccccc4)ccc3N(C)C12,active,460.0
400,CHEMBL539109,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CC[N+](C)(C)C1N2C.COS(=O)(=O)[O-],active,34.0
401,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,active,76.0
402,CHEMBL609409,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccc(Cl)cc4)ccc3N(C)C12,intermediate,1800.0
403,CHEMBL54727,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)C12,active,350.0
404,CHEMBL609149,CN(C)C(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C,active,970.0
405,CHEMBL60745,CC[N+](C)(C)c1cccc(O)c1.[Br-],active,780.0
406,CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,active,57.0
407,CHEMBL609150,CCCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C,active,110.0
408,CHEMBL140020,C=CC[N+](C)(C)c1ccc(CCC(=O)CCc2ccc([N+](C)(C)CC=C)cc2)cc1,active,8.0
409,CHEMBL609668,COc1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)C2N3C)cc1,intermediate,1700.0
410,CHEMBL542467,CNC(=O)Oc1cccc(CN(C)CCCCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1.Cl,active,11.7
411,CHEMBL540833,CNC(=O)Oc1ccc2c(c1)CN(CCCOc1ccc3c(=O)c4ccccc4oc3c1)CC2.Cl,active,12.4
412,CHEMBL127465,CN(CCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1cccc(OC(=O)NCCCCCCCCN2CCOCC2)c1,active,27.4
413,CHEMBL340427,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,active,0.3
414,CHEMBL544592,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc(C(=O)c3ccccc3)cc2)c1.Cl,active,5.4
415,CHEMBL124933,CNC(=O)Oc1cccc(CN(C)CCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,active,1.4
416,CHEMBL542220,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc3ccccc3c2)c1.Cl,active,82.6
417,CHEMBL127857,CN(CCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1cccc(OC(=O)NCCCCCCCCCN2CCOCC2)c1,active,29.3
418,CHEMBL557405,CNC(=O)Oc1cccc(CN(C)CCCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1.Cl,active,6.8
419,CHEMBL340228,CN(CCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1cccc(OC(=O)NCCCCCCN2CCOCC2)c1,active,21.1
420,CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,active,14.1
421,CHEMBL544126,CNC(=O)Oc1cccc(CN(C)CCCOc2cccc(Cc3ccccc3)c2)c1.Cl,active,24.7
422,CHEMBL543655,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1.Cl,active,0.32
423,CHEMBL124156,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc(-c3ccccc3)cc2)c1,active,54.6
424,CHEMBL340171,CN(CCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1cccc(OC(=O)NCCCCCCCN2CCOCC2)c1,active,26.2
425,CHEMBL539045,CNC(=O)Oc1cccc(CN(C)CCCOc2ccccc2)c1.Cl,active,79.6
426,CHEMBL553803,CNC(=O)Oc1cccc(CN(C)CC#CCOc2ccc3c(=O)c4ccccc4oc3c2)c1.Cl,active,210.0
427,CHEMBL544823,CNC(=O)Oc1cccc(CN(C)CCCCCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1.Cl,active,21.8
428,CHEMBL27673,COc1ccccc1CNCCCCCCNCCCCCCCCNCCCCCCNCc1ccccc1OC,intermediate,5370.32
429,CHEMBL418917,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3NC12,active,40.8
430,CHEMBL99581,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C=O,active,387.5
431,CHEMBL174228,CCN(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(CC)Cc1ccccc1C)Cc1ccccc1C,active,56.23
432,CHEMBL173935,CC[N+](C)(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCC[N+](C)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl,active,19.5
433,CHEMBL176521,CC[N+](C)(CCCCCC(=O)N(CCCCCCCCN(C(=O)CCCCC[N+](C)(CC)Cc1ccccc1OC)C(C)C)C(C)C)Cc1ccccc1OC,active,8.128
434,CHEMBL319541,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(Cc3ccccc3)C12,active,245.3
435,CHEMBL79012,COc1ccc(CN(C)CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(C)Cc2ccc(OC)cc2)cc1,intermediate,5754.4
436,CHEMBL99655,CN1CC[C@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(Cc3ccccc3)C12,inactive,11223.0
437,CHEMBL317162,CNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCN(C)C1N2Cc1ccccc1,intermediate,2847.5
438,CHEMBL19060,COc1ccccc1CNCCCCCCNCCSSCCNCCCCCCNCc1ccccc1OC,intermediate,7244.36
439,CHEMBL143055,CCN(CCCCCC(=O)N(CCCCCCCCN(C(=O)CCCCCN(CC)Cc1ccccc1OC)C(C)C)C(C)C)Cc1ccccc1OC,active,18.2
440,CHEMBL609977,CC[N+](C)(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCC[N+](C)(CC)Cc1ccccc1[N+](=O)[O-])Cc1ccccc1[N+](=O)[O-].[I-].[I-],active,12.3
441,CHEMBL609977,CC[N+](C)(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCC[N+](C)(CC)Cc1ccccc1[N+](=O)[O-])Cc1ccccc1[N+](=O)[O-].[I-].[I-],active,12.59
442,CHEMBL609977,CC[N+](C)(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCC[N+](C)(CC)Cc1ccccc1[N+](=O)[O-])Cc1ccccc1[N+](=O)[O-].[I-].[I-],active,12.88
